timestamp,current_temperature,current_humidity,current_condition,future_condition_after_2hr
2025-01-09 04:15:00,31.31,68.64,Sunny,Cloudy
2025-01-09 04:20:00,28.15,63.06,Sunny,Sunny
2025-01-09 04:25:00,30.72,57.69,Cloudy,Sunny
2025-01-09 04:30:00,21.12,48.08,Sunny,Cloudy
2025-01-09 04:35:00,32.04,79.44,Sunny,Sunny
2025-01-09 04:40:00,24.85,52.4,Cloudy,Rainy
2025-01-09 04:45:00,23.24,66.64,Sunny,Sunny
2025-01-09 04:50:00,22.39,70.6,Rainy,Rainy
2025-01-09 04:55:00,35.56,54.45,Sunny,Sunny
2025-01-09 05:00:00,26.85,70.38,Rainy,Rainy
2025-01-09 05:05:00,37.67,67.64,Sunny,Cloudy
2025-01-09 05:10:00,27.32,77.28,Rainy,Sunny
2025-01-09 05:15:00,21.46,55.31,Cloudy,Sunny
2025-01-09 05:20:00,24.42,47.14,Sunny,Sunny
2025-01-09 05:25:00,36.18,54.95,Sunny,Rainy
2025-01-09 05:30:00,29.22,62.09,Sunny,Sunny
2025-01-09 05:35:00,27.26,60.58,Rainy,Sunny
2025-01-09 05:40:00,30.8,56.07,Sunny,Rainy
2025-01-09 05:45:00,32.51,40.91,Sunny,Sunny
2025-01-09 05:50:00,35.59,64.7,Rainy,Rainy
2025-01-09 05:55:00,37.24,79.72,Sunny,Sunny
2025-01-09 06:00:00,28.2,64.64,Rainy,Sunny
2025-01-09 06:05:00,23.37,66.09,Sunny,Rainy
2025-01-09 06:10:00,27.93,65.72,Sunny,Cloudy
2025-01-09 06:15:00,31.3,63.97,Rainy,Sunny
2025-01-09 06:20:00,25.18,69.32,Cloudy,Sunny
2025-01-09 06:25:00,25.21,63.95,Sunny,Sunny
2025-01-09 06:30:00,31.72,56.87,Sunny,Sunny
2025-01-09 06:35:00,29.76,52.04,Sunny,Sunny
2025-01-09 06:40:00,30.16,57.51,Sunny,Rainy
2025-01-09 06:45:00,26.21,63.14,Sunny,Rainy
2025-01-09 06:50:00,28.85,56.84,Rainy,Sunny
2025-01-09 06:55:00,25.38,63.14,Rainy,Rainy
2025-01-09 07:00:00,34.45,64.39,Sunny,Rainy
2025-01-09 07:05:00,35.18,68.33,Rainy,Sunny
2025-01-09 07:10:00,20.77,72.83,Rainy,Sunny
2025-01-09 07:15:00,25.35,60.78,Sunny,Rainy
2025-01-09 07:20:00,22.52,46.92,Sunny,Rainy
2025-01-09 07:25:00,26.75,56.55,Rainy,Rainy
2025-01-09 07:30:00,29.58,60.44,Rainy,Rainy
2025-01-09 07:35:00,22.75,41.64,Rainy,Cloudy
2025-01-09 07:40:00,25.39,73.89,Rainy,Sunny
2025-01-09 07:45:00,24.98,61.42,Cloudy,Rainy
2025-01-09 07:50:00,31.04,63.81,Sunny,Sunny
2025-01-09 07:55:00,30.35,73.66,Rainy,Sunny
2025-01-09 08:00:00,26.39,53.7,Sunny,Sunny
2025-01-09 08:05:00,30.88,65.74,Sunny,Rainy
2025-01-09 08:10:00,27.27,58.9,Sunny,Sunny
2025-01-09 08:15:00,28.64,58.16,Rainy,Sunny
2025-01-09 08:20:00,38.37,52.28,Sunny,Cloudy
2025-01-09 08:25:00,36.7,76.66,Sunny,Sunny
2025-01-09 08:30:00,23.5,56.24,Cloudy,Sunny
2025-01-09 08:35:00,34.15,66.99,Sunny,Rainy
2025-01-09 08:40:00,34.06,41.25,Sunny,Rainy
2025-01-09 08:45:00,24.26,71.8,Rainy,Cloudy
2025-01-09 08:50:00,34.09,70.52,Rainy,Sunny
2025-01-09 08:55:00,37.69,60.97,Cloudy,Sunny
2025-01-09 09:00:00,24.39,57.73,Sunny,Cloudy
2025-01-09 09:05:00,25.41,64.0,Sunny,Sunny
2025-01-09 09:10:00,35.09,82.89,Cloudy,Cloudy
2025-01-09 09:15:00,31.36,42.37,Sunny,Sunny
2025-01-09 09:20:00,32.76,67.82,Cloudy,Sunny
2025-01-09 09:25:00,31.7,50.88,Sunny,Rainy
2025-01-09 09:30:00,31.95,59.8,Sunny,Rainy
2025-01-09 09:35:00,23.37,57.52,Rainy,Sunny
2025-01-09 09:40:00,35.24,55.72,Rainy,Cloudy
2025-01-09 09:45:00,35.85,59.9,Sunny,Rainy
2025-01-09 09:50:00,28.85,48.66,Cloudy,Sunny
2025-01-09 09:55:00,29.78,70.29,Rainy,Cloudy
2025-01-09 10:00:00,22.34,42.06,Sunny,Rainy
2025-01-09 10:05:00,32.57,65.4,Cloudy,Sunny
2025-01-09 10:10:00,32.86,56.73,Rainy,Sunny
2025-01-09 10:15:00,29.69,48.29,Sunny,Sunny
2025-01-09 10:20:00,35.62,62.02,Sunny,Sunny
2025-01-09 10:25:00,28.33,44.43,Sunny,Rainy
2025-01-09 10:30:00,32.82,60.4,Sunny,Sunny
2025-01-09 10:35:00,24.9,45.77,Rainy,Cloudy
2025-01-09 10:40:00,29.88,64.61,Sunny,Rainy
2025-01-09 10:45:00,29.13,50.76,Cloudy,Rainy
2025-01-09 10:50:00,31.13,55.49,Rainy,Sunny
2025-01-09 10:55:00,28.15,62.94,Rainy,Sunny
2025-01-09 11:00:00,29.34,52.27,Sunny,Cloudy
2025-01-09 11:05:00,34.13,59.42,Sunny,Rainy
2025-01-09 11:10:00,27.82,44.86,Cloudy,Cloudy
2025-01-09 11:15:00,21.97,66.31,Rainy,Cloudy
2025-01-09 11:20:00,38.75,77.65,Cloudy,Sunny
2025-01-09 11:25:00,36.91,87.92,Cloudy,Cloudy
2025-01-09 11:30:00,23.54,60.91,Sunny,Cloudy
2025-01-09 11:35:00,33.45,67.88,Cloudy,Sunny
2025-01-09 11:40:00,27.49,42.19,Cloudy,Cloudy
2025-01-09 11:45:00,31.32,75.03,Sunny,Cloudy
2025-01-09 11:50:00,31.47,67.76,Cloudy,Rainy
2025-01-09 11:55:00,28.83,55.16,Cloudy,Cloudy
2025-01-09 12:00:00,26.08,72.37,Rainy,Sunny
2025-01-09 12:05:00,26.55,57.46,Cloudy,Rainy
2025-01-09 12:10:00,25.42,55.42,Sunny,Rainy
2025-01-09 12:15:00,25.84,64.75,Rainy,Rainy
2025-01-09 12:20:00,29.66,49.37,Rainy,Sunny
2025-01-09 12:25:00,26.42,70.22,Rainy,Sunny
2025-01-09 12:30:00,33.41,49.44,Sunny,Sunny
2025-01-09 12:35:00,37.44,49.5,Sunny,Cloudy
2025-01-09 12:40:00,27.1,50.9,Sunny,Cloudy
2025-01-09 12:45:00,31.2,67.6,Cloudy,Sunny
2025-01-09 12:50:00,32.5,53.83,Cloudy,Sunny
2025-01-09 12:55:00,32.36,46.52,Sunny,Rainy
2025-01-09 13:00:00,30.38,53.94,Sunny,Sunny
2025-01-09 13:05:00,33.71,59.68,Rainy,Sunny
2025-01-09 13:10:00,32.41,48.19,Sunny,Cloudy
2025-01-09 13:15:00,23.81,48.48,Sunny,Rainy
2025-01-09 13:20:00,34.35,81.11,Cloudy,Sunny
2025-01-09 13:25:00,34.44,51.39,Rainy,Rainy
2025-01-09 13:30:00,26.18,56.77,Sunny,Sunny
2025-01-09 13:35:00,30.19,56.33,Rainy,Rainy
2025-01-09 13:40:00,33.42,55.79,Sunny,Rainy
2025-01-09 13:45:00,28.95,66.21,Rainy,Rainy
2025-01-09 13:50:00,35.36,69.48,Rainy,Sunny
2025-01-09 13:55:00,41.82,56.94,Rainy,Rainy
2025-01-09 14:00:00,26.07,47.64,Sunny,Sunny
2025-01-09 14:05:00,23.09,72.74,Rainy,Sunny
2025-01-09 14:10:00,31.52,59.05,Sunny,Rainy
2025-01-09 14:15:00,33.61,77.3,Sunny,Sunny
2025-01-09 14:20:00,28.85,37.54,Rainy,Rainy
2025-01-09 14:25:00,37.27,61.95,Sunny,Cloudy
2025-01-09 14:30:00,23.31,79.19,Rainy,Sunny
2025-01-09 14:35:00,33.46,56.47,Cloudy,Cloudy
2025-01-09 14:40:00,26.97,57.75,Sunny,Sunny
2025-01-09 14:45:00,38.6,62.96,Cloudy,Sunny
2025-01-09 14:50:00,39.96,54.41,Sunny,Sunny
2025-01-09 14:55:00,26.17,56.88,Sunny,Cloudy
2025-01-09 15:00:00,27.25,56.62,Sunny,Rainy
2025-01-09 15:05:00,34.3,53.73,Cloudy,Rainy
2025-01-09 15:10:00,28.06,72.29,Rainy,Rainy
2025-01-09 15:15:00,29.77,64.61,Rainy,Sunny
2025-01-09 15:20:00,30.13,62.51,Rainy,Rainy
2025-01-09 15:25:00,20.4,68.09,Sunny,Sunny
2025-01-09 15:30:00,29.93,57.36,Rainy,Sunny
2025-01-09 15:35:00,26.55,52.26,Sunny,Cloudy
2025-01-09 15:40:00,27.53,53.97,Sunny,Sunny
2025-01-09 15:45:00,37.22,60.02,Cloudy,Cloudy
2025-01-09 15:50:00,23.72,49.41,Sunny,Rainy
2025-01-09 15:55:00,34.07,55.0,Cloudy,Cloudy
2025-01-09 16:00:00,28.61,54.84,Rainy,Sunny
2025-01-09 16:05:00,28.6,81.25,Cloudy,Sunny
2025-01-09 16:10:00,33.95,32.26,Sunny,Sunny
2025-01-09 16:15:00,31.7,58.2,Sunny,Sunny
2025-01-09 16:20:00,32.85,77.26,Sunny,Cloudy
2025-01-09 16:25:00,34.84,61.22,Sunny,Rainy
2025-01-09 16:30:00,28.34,67.53,Cloudy,Sunny
2025-01-09 16:35:00,26.94,61.0,Rainy,Sunny
2025-01-09 16:40:00,24.57,53.33,Sunny,Rainy
2025-01-09 16:45:00,25.87,37.58,Sunny,Rainy
2025-01-09 16:50:00,44.75,62.05,Rainy,Rainy
2025-01-09 16:55:00,36.22,52.24,Rainy,Sunny
2025-01-09 17:00:00,23.24,52.0,Rainy,Sunny
2025-01-09 17:05:00,23.39,55.01,Sunny,Sunny
2025-01-09 17:10:00,32.41,77.45,Sunny,Rainy
2025-01-09 17:15:00,32.74,84.05,Sunny,Rainy
2025-01-09 17:20:00,32.74,62.17,Rainy,Cloudy
2025-01-09 17:25:00,28.73,55.35,Rainy,Sunny
2025-01-09 17:30:00,29.37,48.23,Cloudy,Rainy
2025-01-09 17:35:00,31.64,64.69,Sunny,Sunny
2025-01-09 17:40:00,30.43,77.83,Rainy,Sunny
2025-01-09 17:45:00,18.9,57.53,Sunny,Sunny
2025-01-09 17:50:00,28.85,36.21,Sunny,Sunny
2025-01-09 17:55:00,25.74,66.7,Sunny,Sunny
2025-01-09 18:00:00,30.88,69.85,Sunny,Rainy
2025-01-09 18:05:00,44.93,44.14,Sunny,Sunny
2025-01-09 18:10:00,31.84,61.76,Rainy,Sunny
2025-01-09 18:15:00,28.43,64.51,Sunny,Cloudy
2025-01-09 18:20:00,34.61,59.27,Sunny,Cloudy
2025-01-09 18:25:00,32.41,52.09,Cloudy,Sunny
2025-01-09 18:30:00,32.1,70.16,Cloudy,Sunny
2025-01-09 18:35:00,33.03,55.97,Sunny,Sunny
2025-01-09 18:40:00,40.28,45.15,Sunny,Sunny
2025-01-09 18:45:00,24.35,39.51,Sunny,Sunny
2025-01-09 18:50:00,32.37,72.61,Sunny,Rainy
2025-01-09 18:55:00,25.37,66.17,Sunny,Sunny
2025-01-09 19:00:00,32.78,60.88,Rainy,Sunny
2025-01-09 19:05:00,25.41,55.6,Sunny,Rainy
2025-01-09 19:10:00,27.91,54.71,Sunny,Sunny
2025-01-09 19:15:00,28.52,49.24,Rainy,Sunny
2025-01-09 19:20:00,34.88,55.69,Sunny,Rainy
2025-01-09 19:25:00,34.59,38.8,Sunny,Sunny
2025-01-09 19:30:00,23.77,52.64,Rainy,Rainy
2025-01-09 19:35:00,30.27,56.89,Sunny,Rainy
2025-01-09 19:40:00,26.45,66.1,Rainy,Sunny
2025-01-09 19:45:00,23.71,59.6,Rainy,Rainy
2025-01-09 19:50:00,28.91,67.95,Sunny,Rainy
2025-01-09 19:55:00,28.46,73.49,Rainy,Sunny
2025-01-09 20:00:00,42.13,70.58,Rainy,Sunny
2025-01-09 20:05:00,32.16,64.71,Sunny,Sunny
2025-01-09 20:10:00,23.11,60.12,Sunny,Rainy
2025-01-09 20:15:00,27.18,50.19,Sunny,Sunny
2025-01-09 20:20:00,35.11,67.4,Rainy,Cloudy
2025-01-09 20:25:00,40.44,76.8,Sunny,Rainy
2025-01-09 20:30:00,22.07,63.42,Cloudy,Sunny
2025-01-09 20:35:00,20.6,79.17,Rainy,Cloudy
2025-01-09 20:40:00,39.35,44.74,Sunny,Sunny
2025-01-09 20:45:00,31.95,48.46,Cloudy,Sunny
2025-01-09 20:50:00,25.66,68.55,Sunny,Rainy
2025-01-09 20:55:00,32.67,62.64,Sunny,Sunny
2025-01-09 21:00:00,16.82,73.14,Rainy,Rainy
2025-01-09 21:05:00,30.02,59.85,Sunny,Sunny
2025-01-09 21:10:00,31.64,51.32,Rainy,Cloudy
2025-01-09 21:15:00,34.62,57.86,Sunny,Cloudy
2025-01-09 21:20:00,24.93,44.67,Cloudy,Sunny
2025-01-09 21:25:00,30.43,48.71,Cloudy,Sunny
2025-01-09 21:30:00,25.37,69.72,Sunny,Sunny
2025-01-09 21:35:00,31.28,68.73,Sunny,Sunny
2025-01-09 21:40:00,25.52,63.63,Sunny,Sunny
2025-01-09 21:45:00,27.96,42.79,Sunny,Cloudy
2025-01-09 21:50:00,25.02,56.42,Sunny,Cloudy
2025-01-09 21:55:00,33.26,47.75,Cloudy,Rainy
2025-01-09 22:00:00,34.29,71.77,Cloudy,Sunny
2025-01-09 22:05:00,28.83,54.16,Rainy,Rainy
2025-01-09 22:10:00,30.19,49.14,Sunny,Rainy
2025-01-09 22:15:00,22.76,60.3,Rainy,Sunny
2025-01-09 22:20:00,28.5,53.6,Rainy,Rainy
2025-01-09 22:25:00,29.75,74.84,Sunny,Cloudy
2025-01-09 22:30:00,43.1,52.65,Rainy,Sunny
2025-01-09 22:35:00,24.44,46.01,Cloudy,Sunny
2025-01-09 22:40:00,37.32,38.47,Sunny,Sunny
2025-01-09 22:45:00,34.98,59.69,Sunny,Sunny
2025-01-09 22:50:00,31.4,54.38,Sunny,Rainy
2025-01-09 22:55:00,38.79,45.71,Sunny,Cloudy
2025-01-09 23:00:00,31.86,71.89,Rainy,Rainy
2025-01-09 23:05:00,31.95,66.67,Cloudy,Cloudy
2025-01-09 23:10:00,29.73,59.72,Rainy,Rainy
2025-01-09 23:15:00,36.12,73.64,Cloudy,Sunny
2025-01-09 23:20:00,35.48,66.63,Rainy,Sunny
2025-01-09 23:25:00,26.87,51.77,Sunny,Sunny
2025-01-09 23:30:00,23.4,49.61,Sunny,Sunny
2025-01-09 23:35:00,28.99,68.18,Sunny,Sunny
2025-01-09 23:40:00,26.0,63.96,Sunny,Rainy
2025-01-09 23:45:00,29.68,61.7,Sunny,Cloudy
2025-01-09 23:50:00,36.19,51.54,Rainy,Rainy
2025-01-09 23:55:00,27.71,66.08,Cloudy,Sunny
2025-01-10 00:00:00,29.79,52.45,Rainy,Rainy
2025-01-10 00:05:00,30.29,58.98,Sunny,Sunny
2025-01-10 00:10:00,34.24,74.47,Rainy,Sunny
2025-01-10 00:15:00,18.77,53.39,Sunny,Rainy
2025-01-10 00:20:00,26.97,44.27,Sunny,Sunny
2025-01-10 00:25:00,31.06,49.47,Rainy,Sunny
2025-01-10 00:30:00,36.0,69.94,Sunny,Cloudy
2025-01-10 00:35:00,27.54,62.55,Sunny,Cloudy
2025-01-10 00:40:00,20.62,58.71,Cloudy,Sunny
2025-01-10 00:45:00,33.1,54.91,Cloudy,Rainy
2025-01-10 00:50:00,26.82,64.85,Sunny,Sunny
2025-01-10 00:55:00,24.05,51.51,Rainy,Cloudy
2025-01-10 01:00:00,26.88,63.06,Sunny,Sunny
2025-01-10 01:05:00,29.08,52.69,Cloudy,Sunny
2025-01-10 01:10:00,26.98,51.02,Sunny,Sunny
2025-01-10 01:15:00,18.97,53.63,Sunny,Rainy
2025-01-10 01:20:00,34.49,56.25,Sunny,Rainy
2025-01-10 01:25:00,36.37,59.51,Rainy,Cloudy
2025-01-10 01:30:00,33.26,62.35,Rainy,Rainy
2025-01-10 01:35:00,24.31,23.12,Cloudy,Sunny
2025-01-10 01:40:00,28.99,51.92,Rainy,Rainy
2025-01-10 01:45:00,29.97,56.08,Sunny,Cloudy
2025-01-10 01:50:00,32.99,75.05,Rainy,Sunny
2025-01-10 01:55:00,33.34,49.2,Cloudy,Sunny
2025-01-10 02:00:00,26.33,61.63,Sunny,Sunny
2025-01-10 02:05:00,30.41,74.95,Sunny,Cloudy
2025-01-10 02:10:00,32.29,46.87,Sunny,Cloudy
2025-01-10 02:15:00,37.28,63.94,Cloudy,Cloudy
2025-01-10 02:20:00,33.52,51.98,Cloudy,Sunny
2025-01-10 02:25:00,33.95,54.95,Cloudy,Cloudy
2025-01-10 02:30:00,30.42,51.97,Sunny,Sunny
2025-01-10 02:35:00,37.05,52.68,Cloudy,Cloudy
2025-01-10 02:40:00,32.05,87.22,Sunny,Sunny
2025-01-10 02:45:00,25.69,68.44,Cloudy,Cloudy
2025-01-10 02:50:00,37.02,71.02,Sunny,Rainy
2025-01-10 02:55:00,33.49,64.92,Cloudy,Rainy
2025-01-10 03:00:00,27.78,43.94,Rainy,Sunny
2025-01-10 03:05:00,27.6,63.95,Rainy,Sunny
2025-01-10 03:10:00,31.48,70.73,Sunny,Cloudy
2025-01-10 03:15:00,32.32,51.47,Sunny,Rainy
2025-01-10 03:20:00,30.99,69.65,Cloudy,Sunny
2025-01-10 03:25:00,31.56,67.04,Rainy,Cloudy
2025-01-10 03:30:00,38.5,78.52,Sunny,Sunny
2025-01-10 03:35:00,35.36,55.82,Cloudy,Cloudy
2025-01-10 03:40:00,30.95,49.02,Sunny,Rainy
2025-01-10 03:45:00,34.71,56.38,Cloudy,Sunny
2025-01-10 03:50:00,24.84,74.36,Rainy,Sunny
2025-01-10 03:55:00,31.99,41.72,Sunny,Sunny
2025-01-10 04:00:00,39.05,39.32,Sunny,Sunny
2025-01-10 04:05:00,28.91,60.89,Sunny,Sunny
2025-01-10 04:10:00,25.76,55.57,Sunny,Cloudy
2025-01-10 04:15:00,26.74,60.08,Sunny,Sunny
2025-01-10 04:20:00,24.55,69.45,Cloudy,Cloudy
2025-01-10 04:25:00,26.08,54.47,Sunny,Rainy
2025-01-10 04:30:00,28.15,41.27,Cloudy,Rainy
2025-01-10 04:35:00,22.97,80.44,Rainy,Sunny
2025-01-10 04:40:00,30.08,50.03,Rainy,Rainy
2025-01-10 04:45:00,34.51,49.41,Sunny,Cloudy
2025-01-10 04:50:00,25.46,71.04,Rainy,Sunny
2025-01-10 04:55:00,37.6,56.16,Cloudy,Sunny
2025-01-10 05:00:00,32.55,59.37,Sunny,Rainy
2025-01-10 05:05:00,35.15,64.83,Sunny,Sunny
2025-01-10 05:10:00,26.71,70.84,Rainy,Rainy
2025-01-10 05:15:00,34.27,56.67,Sunny,Sunny
2025-01-10 05:20:00,24.54,75.2,Rainy,Sunny
2025-01-10 05:25:00,34.45,38.64,Sunny,Sunny
2025-01-10 05:30:00,30.86,67.6,Sunny,Rainy
2025-01-10 05:35:00,32.77,51.6,Sunny,Sunny
2025-01-10 05:40:00,24.12,73.72,Rainy,Sunny
2025-01-10 05:45:00,25.52,61.42,Sunny,Sunny
2025-01-10 05:50:00,32.99,53.27,Sunny,Sunny
2025-01-10 05:55:00,25.26,66.63,Sunny,Sunny
2025-01-10 06:00:00,32.32,68.93,Sunny,Sunny
2025-01-10 06:05:00,23.16,66.42,Sunny,Sunny
2025-01-10 06:10:00,34.24,49.7,Sunny,Cloudy
2025-01-10 06:15:00,23.84,55.16,Sunny,Sunny
2025-01-10 06:20:00,32.76,59.96,Cloudy,Cloudy
2025-01-10 06:25:00,33.13,59.59,Sunny,Cloudy
2025-01-10 06:30:00,26.52,67.5,Cloudy,Sunny
2025-01-10 06:35:00,32.91,39.85,Cloudy,Rainy
2025-01-10 06:40:00,31.3,63.34,Sunny,Rainy
2025-01-10 06:45:00,27.31,57.1,Rainy,Cloudy
2025-01-10 06:50:00,24.96,51.61,Rainy,Sunny
2025-01-10 06:55:00,20.19,52.58,Cloudy,Sunny
2025-01-10 07:00:00,31.75,57.85,Sunny,Cloudy
2025-01-10 07:05:00,22.18,23.99,Sunny,Rainy
2025-01-10 07:10:00,30.48,52.99,Cloudy,Rainy
2025-01-10 07:15:00,28.68,51.24,Rainy,Rainy
2025-01-10 07:20:00,33.4,65.33,Rainy,Cloudy
2025-01-10 07:25:00,28.49,51.94,Rainy,Sunny
2025-01-10 07:30:00,28.35,57.85,Cloudy,Rainy
2025-01-10 07:35:00,33.66,75.42,Sunny,Sunny
2025-01-10 07:40:00,31.68,69.94,Rainy,Rainy
2025-01-10 07:45:00,31.58,69.02,Sunny,Cloudy
2025-01-10 07:50:00,32.35,55.0,Rainy,Sunny
2025-01-10 07:55:00,22.32,65.43,Cloudy,Sunny
2025-01-10 08:00:00,33.78,57.66,Sunny,Cloudy
2025-01-10 08:05:00,33.06,58.04,Sunny,Sunny
2025-01-10 08:10:00,24.92,64.1,Cloudy,Sunny
2025-01-10 08:15:00,28.78,54.03,Sunny,Cloudy
2025-01-10 08:20:00,29.8,74.93,Sunny,Sunny
2025-01-10 08:25:00,29.33,58.4,Cloudy,Sunny
2025-01-10 08:30:00,31.67,66.18,Sunny,Sunny
2025-01-10 08:35:00,37.16,74.56,Sunny,Rainy
2025-01-10 08:40:00,35.41,70.32,Sunny,Sunny
2025-01-10 08:45:00,23.44,45.91,Rainy,Sunny
2025-01-10 08:50:00,33.11,64.45,Sunny,Rainy
2025-01-10 08:55:00,36.64,68.51,Sunny,Sunny
2025-01-10 09:00:00,31.93,68.92,Rainy,Rainy
2025-01-10 09:05:00,35.45,48.87,Sunny,Cloudy
2025-01-10 09:10:00,40.06,53.43,Rainy,Rainy
2025-01-10 09:15:00,35.12,69.95,Cloudy,Cloudy
2025-01-10 09:20:00,31.25,52.38,Rainy,Cloudy
2025-01-10 09:25:00,35.23,57.0,Cloudy,Sunny
2025-01-10 09:30:00,30.72,75.76,Cloudy,Sunny
2025-01-10 09:35:00,30.12,59.52,Sunny,Rainy
2025-01-10 09:40:00,28.24,52.73,Sunny,Rainy
2025-01-10 09:45:00,37.82,51.22,Rainy,Sunny
2025-01-10 09:50:00,25.91,63.33,Rainy,Rainy
2025-01-10 09:55:00,37.66,46.67,Sunny,Rainy
2025-01-10 10:00:00,32.5,57.53,Rainy,Sunny
2025-01-10 10:05:00,23.0,63.33,Rainy,Sunny
2025-01-10 10:10:00,31.84,72.99,Sunny,Rainy
2025-01-10 10:15:00,19.5,66.68,Sunny,Rainy
2025-01-10 10:20:00,33.13,52.86,Rainy,Rainy
2025-01-10 10:25:00,34.43,71.78,Rainy,Rainy
2025-01-10 10:30:00,27.04,57.0,Rainy,Cloudy
2025-01-10 10:35:00,30.62,47.64,Rainy,Rainy
2025-01-10 10:40:00,39.77,58.28,Cloudy,Rainy
2025-01-10 10:45:00,27.47,74.38,Rainy,Rainy
2025-01-10 10:50:00,24.71,61.65,Rainy,Rainy
2025-01-10 10:55:00,37.41,60.13,Rainy,Sunny
2025-01-10 11:00:00,39.81,76.37,Rainy,Sunny
2025-01-10 11:05:00,30.02,45.69,Sunny,Sunny
2025-01-10 11:10:00,35.06,47.14,Sunny,Sunny
2025-01-10 11:15:00,36.71,43.84,Sunny,Sunny
2025-01-10 11:20:00,26.29,63.73,Sunny,Sunny
2025-01-10 11:25:00,27.57,61.66,Sunny,Sunny
2025-01-10 11:30:00,36.15,75.43,Sunny,Sunny
2025-01-10 11:35:00,38.43,62.43,Sunny,Sunny
2025-01-10 11:40:00,32.81,55.96,Sunny,Sunny
2025-01-10 11:45:00,25.6,60.02,Sunny,Sunny
2025-01-10 11:50:00,39.94,61.18,Sunny,Sunny
2025-01-10 11:55:00,27.35,43.28,Sunny,Sunny
2025-01-10 12:00:00,28.32,87.1,Sunny,Sunny
2025-01-10 12:05:00,31.71,65.2,Sunny,Cloudy
2025-01-10 12:10:00,37.77,62.1,Sunny,Cloudy
2025-01-10 12:15:00,34.27,66.15,Cloudy,Cloudy
2025-01-10 12:20:00,32.07,67.09,Cloudy,Sunny
2025-01-10 12:25:00,32.32,58.59,Cloudy,Rainy
2025-01-10 12:30:00,30.22,53.69,Sunny,Cloudy
2025-01-10 12:35:00,32.79,65.99,Rainy,Cloudy
2025-01-10 12:40:00,17.35,63.86,Cloudy,Rainy
2025-01-10 12:45:00,28.52,51.9,Cloudy,Sunny
2025-01-10 12:50:00,31.21,74.19,Rainy,Rainy
2025-01-10 12:55:00,24.24,62.93,Sunny,Rainy
2025-01-10 13:00:00,31.93,67.3,Rainy,Sunny
2025-01-10 13:05:00,28.98,73.92,Rainy,Sunny
2025-01-10 13:10:00,38.78,60.22,Sunny,Sunny
2025-01-10 13:15:00,37.87,63.17,Sunny,Cloudy
2025-01-10 13:20:00,27.67,68.1,Sunny,Cloudy
2025-01-10 13:25:00,29.25,52.75,Cloudy,Cloudy
2025-01-10 13:30:00,29.63,60.54,Cloudy,Rainy
2025-01-10 13:35:00,27.74,61.26,Cloudy,Rainy
2025-01-10 13:40:00,30.98,50.44,Rainy,Sunny
2025-01-10 13:45:00,26.21,83.18,Rainy,Cloudy
2025-01-10 13:50:00,24.35,45.93,Sunny,Sunny
2025-01-10 13:55:00,33.11,47.02,Cloudy,Sunny
2025-01-10 14:00:00,33.15,73.14,Sunny,Sunny
2025-01-10 14:05:00,25.98,67.13,Sunny,Sunny
2025-01-10 14:10:00,34.48,49.74,Sunny,Sunny
2025-01-10 14:15:00,26.84,66.07,Sunny,Sunny
2025-01-10 14:20:00,31.27,74.68,Sunny,Rainy
2025-01-10 14:25:00,34.1,59.7,Sunny,Cloudy
2025-01-10 14:30:00,29.83,85.99,Rainy,Sunny
2025-01-10 14:35:00,32.27,42.76,Cloudy,Sunny
2025-01-10 14:40:00,27.42,66.94,Sunny,Sunny
2025-01-10 14:45:00,29.02,71.67,Sunny,Sunny
2025-01-10 14:50:00,28.97,68.91,Sunny,Rainy
2025-01-10 14:55:00,26.27,57.96,Sunny,Rainy
2025-01-10 15:00:00,29.12,57.1,Rainy,Sunny
2025-01-10 15:05:00,22.26,64.44,Rainy,Sunny
2025-01-10 15:10:00,27.54,68.16,Sunny,Sunny
2025-01-10 15:15:00,28.58,66.02,Sunny,Sunny
2025-01-10 15:20:00,28.72,70.4,Sunny,Sunny
2025-01-10 15:25:00,28.79,49.81,Sunny,Cloudy
2025-01-10 15:30:00,29.69,57.72,Sunny,Sunny
2025-01-10 15:35:00,32.4,50.6,Cloudy,Rainy
2025-01-10 15:40:00,34.37,56.14,Sunny,Sunny
2025-01-10 15:45:00,26.75,70.15,Rainy,Rainy
2025-01-10 15:50:00,23.98,61.08,Sunny,Rainy
2025-01-10 15:55:00,24.79,86.07,Rainy,Rainy
2025-01-10 16:00:00,27.56,61.93,Rainy,Cloudy
2025-01-10 16:05:00,28.24,60.6,Rainy,Cloudy
2025-01-10 16:10:00,26.15,61.06,Cloudy,Rainy
2025-01-10 16:15:00,23.52,53.62,Cloudy,Sunny
2025-01-10 16:20:00,27.72,59.42,Rainy,Rainy
2025-01-10 16:25:00,30.91,71.28,Sunny,Cloudy
2025-01-10 16:30:00,32.98,61.14,Rainy,Sunny
2025-01-10 16:35:00,27.21,52.07,Cloudy,Sunny
2025-01-10 16:40:00,27.94,50.75,Sunny,Rainy
2025-01-10 16:45:00,25.37,55.5,Sunny,Rainy
2025-01-10 16:50:00,29.84,60.74,Rainy,Cloudy
2025-01-10 16:55:00,25.76,71.94,Rainy,Sunny
2025-01-10 17:00:00,32.87,46.6,Cloudy,Sunny
2025-01-10 17:05:00,21.07,56.8,Sunny,Rainy
2025-01-10 17:10:00,28.2,61.44,Sunny,Rainy
